rcasiteid,rcapid,x,y
C1405W94,C1405W944,-82.26,30.13
C1405W94,C1405W945,-82.26,30.13
C1405W97,C1405W971,-82.42,30.01
C1405W97,C1405W972,-82.42,30.01
C1405W97,C1405W973,-82.42,30.01
C1405W97,C1405W974,-82.42,30.01
C1405W97,C1405W975,-82.42,30.01
C1406F09,C1406F091,-81.95,30.05
C1406F09,C1406F092,-81.95,30.05
C1406F09,C1406F093,-81.95,30.05
C1406F09,C1406F094,-81.95,30.05
C1406F09,C1406F095,-81.95,30.05
C1408F02,C1408F021,-81.9,30.18
C1408F02,C1408F022,-81.9,30.18
C1408F02,C1408F023,-81.9,30.18
C1408F02,C1408F024,-81.9,30.18
C1408F02,C1408F025,-81.9,30.18
C1408F06,C1408F061,-81.95,29.96
C1408F06,C1408F062,-81.95,29.96
C1408F06,C1408F063,-81.95,29.96
C1408F06,C1408F064,-81.95,29.96
C1408F06,C1408F065,-81.95,29.96
C1408F07,C1408F071,-81.89,29.85
C1408F07,C1408F072,-81.89,29.85
C1408F07,C1408F073,-81.89,29.85
C1408F07,C1408F074,-81.89,29.85
C1408F07,C1408F075,-81.89,29.85
C1408F09,C1408F091,-82.29,30.1
C1408F09,C1408F092,-82.29,30.1
C1408F09,C1408F093,-82.29,30.1
C1408F09,C1408F094,-82.29,30.1
C1408F09,C1408F095,-82.29,30.1
C1408F14,C1408F141,-82.49,30.17
C1408F14,C1408F142,-82.49,30.17
C1408F14,C1408F143,-82.49,30.17
C1408F14,C1408F144,-82.49,30.17
C1408F14,C1408F145,-82.49,30.17
C1408F25,C1408F251,-81.95,30.22
C1408F25,C1408F252,-81.95,30.22
C1408F25,C1408F253,-81.95,30.22
C1408F25,C1408F254,-81.95,30.22
C1408F25,C1408F255,-81.95,30.22
C1408F28,C1408F281,-82.08,29.88
C1408F28,C1408F282,-82.08,29.88
C1408F28,C1408F283,-82.08,29.88
C1408F28,C1408F284,-82.08,29.88
C1408F28,C1408F285,-82.08,29.88
C1408F63,C1408F631,-82.25,29.97
C1408F63,C1408F632,-82.25,29.97
C1408F63,C1408F633,-82.25,29.97
C1408F63,C1408F634,-82.25,29.97
C1408F63,C1408F635,-82.25,29.97
C1408F65,C1408F651,-82.43,30.16
C1408F65,C1408F652,-82.43,30.16
C1408F65,C1408F653,-82.43,30.16
C1408F65,C1408F654,-82.43,30.16
C1408F65,C1408F655,-82.43,30.16
C1408F73,C1408F731,-82.19,30.14
C1408F73,C1408F732,-82.19,30.14
C1408F73,C1408F733,-82.19,30.14
C1408F73,C1408F734,-82.19,30.14
C1408F73,C1408F735,-82.19,30.14
C1408F81,C1408F811,-82.25,30.37
C1408F81,C1408F812,-82.25,30.37
C1408F81,C1408F813,-82.25,30.37
C1408F81,C1408F814,-82.25,30.37
C1408F81,C1408F815,-82.25,30.37
C1408F88,C1408F881,-82.11,29.99
C1408F88,C1408F882,-82.11,29.99
C1408F88,C1408F883,-82.11,29.99
C1408F88,C1408F884,-82.11,29.99
C1408F88,C1408F885,-82.11,29.99
C1408F98,C1408F981,-82.41,30.13
C1408F98,C1408F982,-82.41,30.13
C1408F98,C1408F983,-82.41,30.13
C1408F98,C1408F984,-82.41,30.13
C1408F98,C1408F985,-82.41,30.13
C1408P06,C1408P061,-82.22,30.07
C1408P06,C1408P062,-82.22,30.07
C1408P06,C1408P063,-82.22,30.07
C1408P06,C1408P064,-82.22,30.07
C1408P06,C1408P065,-82.22,30.07
C1408P19,C1408P191,-81.95,30.25
C1408P19,C1408P192,-81.95,30.25
C1408P19,C1408P193,-81.95,30.25
C1408P19,C1408P194,-81.95,30.25
C1408P19,C1408P195,-81.95,30.25
C1501C03,C1501C031,-81.62,28.87
C1501C03,C1501C032,-81.62,28.87
C1501C03,C1501C033,-81.62,28.87
C1501C03,C1501C034,-81.62,28.87
C1501C03,C1501C035,-81.62,28.87
C1501C05,C1501C051,-83.15,30.15
C1501C05,C1501C052,-83.15,30.15
C1501C05,C1501C053,-83.15,30.15
C1501C05,C1501C054,-83.15,30.15
C1501C05,C1501C055,-83.15,30.15
C1501C07,C1501C071,-82.24,29.14
C1501C07,C1501C072,-82.24,29.14
C1501C07,C1501C074,-82.24,29.14
C1501C09,C1501C091,-81.49,27.55
C1501C09,C1501C092,-81.49,27.55
C1501C09,C1501C093,-81.49,27.55
C1501C09,C1501C094,-81.49,27.55
C1501C09,C1501C095,-81.49,27.55
C1501F02,C1501F021,-82.56,29.52
C1501F02,C1501F022,-82.56,29.52
C1501F02,C1501F023,-82.56,29.52
C1501F02,C1501F024,-82.56,29.52
C1501F02,C1501F025,-82.56,29.52
C1501F03,C1501F031,-83.25,30.33
C1501F03,C1501F033,-83.25,30.33
C1501F03,C1501F035,-83.25,30.33
C1501F05,C1501F051,-82.73,29.74
C1501F05,C1501F052,-82.73,29.74
C1501F05,C1501F053,-82.73,29.74
C1501F05,C1501F054,-82.73,29.74
C1501F05,C1501F055,-82.73,29.74
C1501F06,C1501F061,-81.34,29.09
C1501F06,C1501F062,-81.34,29.09
C1501F06,C1501F063,-81.34,29.09
C1501F06,C1501F064,-81.34,29.09
C1501F06,C1501F065,-81.34,29.09
C1501P02,C1501P021,-82.22,28.52
C1501P02,C1501P022,-82.22,28.52
C1501P02,C1501P023,-82.22,28.52
C1501P02,C1501P024,-82.22,28.52
C1501P02,C1501P025,-82.22,28.52
C1501P05,C1501P051,-81.65,28.31
C1501P05,C1501P052,-81.65,28.31
C1501P05,C1501P053,-81.65,28.31
C1501P05,C1501P054,-81.65,28.31
C1501P05,C1501P055,-81.65,28.31
C1501P07,C1501P071,-82.58,29.38
C1501P07,C1501P072,-82.58,29.38
C1501P07,C1501P073,-82.58,29.38
C1501P07,C1501P074,-82.58,29.38
C1501P07,C1501P075,-82.58,29.38
C1501P09,C1501P091,-82.32,28.76
C1501P09,C1501P092,-82.32,28.76
C1501P09,C1501P093,-82.32,28.76
C1501P09,C1501P094,-82.32,28.76
C1501P09,C1501P095,-82.32,28.76
C1501R01,C1501R011,-81.02,27.07
C1501R01,C1501R012,-81.02,27.07
C1501R01,C1501R013,-81.02,27.07
C1501R01,C1501R014,-81.02,27.07
C1501R01,C1501R015,-81.02,27.07
C1501R05,C1501R051,-81.52,27.55
C1501R05,C1501R052,-81.52,27.55
C1501R05,C1501R053,-81.52,27.55
C1501R05,C1501R054,-81.52,27.55
C1501R05,C1501R055,-81.52,27.55
C1502C01,C1502C011,-80.5,25.63
C1502C01,C1502C012,-80.5,25.63
C1502C01,C1502C013,-80.5,25.63
C1502C01,C1502C014,-80.5,25.63
C1502C01,C1502C015,-80.5,25.63
C1502C02,C1502C021,-80.39,25.52
C1502C02,C1502C022,-80.39,25.52
C1502C02,C1502C024,-80.39,25.52
C1502C02,C1502C025,-80.39,25.52
C1502C05,C1502C051,-80.52,25.51
C1502C05,C1502C052,-80.52,25.51
C1502C05,C1502C053,-80.52,25.51
C1502C05,C1502C054,-80.52,25.51
C1502C05,C1502C055,-80.52,25.51
C1502C06,C1502C061,-81.22,26.28
C1502C06,C1502C062,-81.22,26.28
C1502C06,C1502C063,-81.22,26.28
C1502C06,C1502C064,-81.22,26.28
C1502C06,C1502C065,-81.22,26.28
C1502F04,C1502F041,-83.21,29.67
C1502F04,C1502F042,-83.21,29.67
C1502F04,C1502F043,-83.21,29.67
C1502F04,C1502F044,-83.21,29.67
C1502F04,C1502F045,-83.21,29.67
C1502F10,C1502F101,-82.59,28.8
C1502F10,C1502F102,-82.59,28.8
C1502F10,C1502F103,-82.59,28.8
C1502F10,C1502F104,-82.59,28.8
C1502F10,C1502F105,-82.59,28.8
C1502P01,C1502P011,-81.43,27.0
C1502P01,C1502P012,-81.43,27.0
C1502P01,C1502P013,-81.43,27.0
C1502P01,C1502P014,-81.43,27.0
C1502P01,C1502P015,-81.43,27.0
C1502P03,C1502P031,-81.17,26.33
C1502P03,C1502P032,-81.17,26.33
C1502P03,C1502P033,-81.17,26.33
C1502P03,C1502P034,-81.17,26.33
C1502P03,C1502P035,-81.17,26.33
C1502R01,C1502R011,-81.0,27.1
C1502R01,C1502R012,-81.0,27.1
C1502R01,C1502R013,-81.0,27.1
C1502R01,C1502R014,-81.0,27.1
C1502R01,C1502R015,-81.0,27.1
C1502R07,C1502R071,-80.51,27.14
C1502R07,C1502R072,-80.51,27.14
C1502R07,C1502R073,-80.51,27.14
C1502R07,C1502R074,-80.51,27.14
C1502R07,C1502R075,-80.51,27.14
C1502R83,C1502R831,-80.53,27.14
C1502R83,C1502R832,-80.53,27.14
C1502R83,C1502R833,-80.53,27.14
C1502R83,C1502R834,-80.53,27.14
C1502R83,C1502R835,-80.53,27.14
C1502R85,C1502R851,-80.88,26.18
C1502R85,C1502R852,-80.88,26.18
C1502R85,C1502R853,-80.88,26.18
C1502R85,C1502R854,-80.88,26.18
C1502R85,C1502R855,-80.88,26.18
C1502W03,C1502W031,-82.99,29.19
C1502W03,C1502W032,-82.99,29.19
C1502W03,C1502W033,-82.99,29.19
C1502W03,C1502W034,-82.99,29.19
C1502W03,C1502W035,-82.99,29.19
C1502W04,C1502W041,-82.75,29.2
C1502W04,C1502W042,-82.75,29.2
C1502W04,C1502W043,-82.75,29.2
C1502W04,C1502W044,-82.75,29.2
C1502W04,C1502W045,-82.75,29.2
C1502W06,C1502W061,-80.65,27.1
C1502W06,C1502W062,-80.65,27.1
C1502W06,C1502W063,-80.65,27.1
C1502W06,C1502W064,-80.65,27.1
C1502W06,C1502W065,-80.65,27.1
C1504C01,C1504C011,-81.53,26.38
C1504C01,C1504C012,-81.53,26.38
C1504C01,C1504C013,-81.53,26.38
C1504C01,C1504C014,-81.53,26.38
C1504C01,C1504C015,-81.53,26.38
C1504C04,C1504C041,-80.44,27.76
C1504C04,C1504C042,-80.44,27.76
C1504C04,C1504C043,-80.44,27.76
C1504C04,C1504C044,-80.44,27.76
C1504C04,C1504C045,-80.44,27.76
C1504C05,C1504C051,-82.5,29.22
C1504C05,C1504C052,-82.5,29.22
C1504C05,C1504C053,-82.5,29.22
C1504C05,C1504C054,-82.5,29.22
C1504C05,C1504C055,-82.5,29.22
C1504C09,C1504C091,-82.12,27.21
C1504C09,C1504C092,-82.12,27.21
C1504C09,C1504C093,-82.12,27.21
C1504C09,C1504C094,-82.12,27.21
C1504C09,C1504C095,-82.12,27.21
C1504F02,C1504F021,-82.15,28.59
C1504F02,C1504F022,-82.15,28.59
C1504F02,C1504F023,-82.15,28.59
C1504F02,C1504F024,-82.15,28.59
C1504F02,C1504F025,-82.15,28.59
C1504F03,C1504F031,-81.81,29.67
C1504F03,C1504F032,-81.81,29.67
C1504F03,C1504F033,-81.81,29.67
C1504F03,C1504F034,-81.81,29.67
C1504F03,C1504F035,-81.81,29.67
C1504F04,C1504F041,-82.93,29.25
C1504F04,C1504F042,-82.93,29.25
C1504F04,C1504F043,-82.93,29.25
C1504F04,C1504F044,-82.93,29.25
C1504F04,C1504F045,-82.93,29.25
C1504F05,C1504F051,-81.74,29.9
C1504F05,C1504F052,-81.74,29.9
C1504F05,C1504F053,-81.74,29.9
C1504F05,C1504F054,-81.74,29.9
C1504F05,C1504F055,-81.74,29.9
C1504F07,C1504F071,-80.43,27.65
C1504F07,C1504F072,-80.43,27.65
C1504F07,C1504F074,-80.43,27.65
C1504F07,C1504F075,-80.43,27.65
C1504F08,C1504F081,-83.29,30.22
C1504F08,C1504F082,-83.29,30.22
C1504F08,C1504F083,-83.29,30.22
C1504F08,C1504F084,-83.29,30.22
C1504F08,C1504F085,-83.29,30.22
C1504F09,C1504F091,-81.64,29.77
C1504F09,C1504F092,-81.64,29.77
C1504F09,C1504F093,-81.64,29.77
C1504F09,C1504F094,-81.64,29.77
C1504F09,C1504F095,-81.64,29.77
C1504P01,C1504P011,-81.61,28.54
C1504P01,C1504P012,-81.61,28.54
C1504P01,C1504P013,-81.61,28.54
C1504P01,C1504P014,-81.61,28.54
C1504P01,C1504P015,-81.61,28.54
C1504P02,C1504P021,-81.13,28.82
C1504P02,C1504P022,-81.13,28.82
C1504P02,C1504P023,-81.13,28.82
C1504P02,C1504P024,-81.13,28.82
C1504P02,C1504P025,-81.13,28.82
C1504P04,C1504P041,-82.51,28.21
C1504P04,C1504P042,-82.51,28.21
C1504P04,C1504P043,-82.51,28.21
C1504P04,C1504P044,-82.51,28.21
C1504P04,C1504P045,-82.51,28.21
C1504P05,C1504P051,-82.55,28.22
C1504P05,C1504P052,-82.55,28.22
C1504P05,C1504P053,-82.55,28.22
C1504P05,C1504P054,-82.55,28.22
C1504P05,C1504P055,-82.55,28.22
C1504P09,C1504P091,-80.7,27.24
C1504P09,C1504P092,-80.7,27.24
C1504P09,C1504P093,-80.7,27.24
C1504P09,C1504P094,-80.7,27.24
C1504P09,C1504P095,-80.7,27.24
C1504R01,C1504R011,-81.22,27.07
C1504R01,C1504R012,-81.22,27.07
C1504R01,C1504R013,-81.22,27.07
C1504R01,C1504R014,-81.22,27.07
C1504R01,C1504R015,-81.22,27.07
C1504R02,C1504R021,-81.01,28.02
C1504R02,C1504R022,-81.01,28.02
C1504R02,C1504R023,-81.01,28.02
C1504R02,C1504R024,-81.01,28.02
C1504R02,C1504R025,-81.01,28.02
C1504R03,C1504R031,-80.85,27.72
C1504R03,C1504R032,-80.85,27.72
C1504R03,C1504R033,-80.85,27.72
C1504R03,C1504R034,-80.85,27.72
C1504R03,C1504R035,-80.85,27.72
C1504R04,C1504R041,-81.38,27.57
C1504R04,C1504R042,-81.38,27.57
C1504R04,C1504R043,-81.38,27.57
C1504R04,C1504R044,-81.38,27.57
C1504R04,C1504R045,-81.38,27.57
C1504R05,C1504R051,-81.52,27.18
C1504R05,C1504R052,-81.52,27.18
C1504R05,C1504R053,-81.52,27.18
C1504R05,C1504R054,-81.52,27.18
C1504R05,C1504R055,-81.52,27.18
C1504W01,C1504W011,-80.64,27.27
C1504W01,C1504W012,-80.64,27.27
C1504W01,C1504W013,-80.64,27.27
C1504W01,C1504W014,-80.64,27.27
C1504W01,C1504W015,-80.64,27.27
C1504W04,C1504W041,-82.61,29.32
C1504W04,C1504W042,-82.61,29.32
C1504W04,C1504W043,-82.61,29.32
C1504W04,C1504W044,-82.61,29.32
C1504W04,C1504W045,-82.61,29.32
C1504W09,C1504W091,-81.04,26.34
C1504W09,C1504W092,-81.04,26.34
C1504W09,C1504W093,-81.04,26.34
C1504W09,C1504W094,-81.04,26.34
C1504W09,C1504W095,-81.04,26.34
C1505W01,C1505W011,-81.45,26.0
C1505W01,C1505W012,-81.45,26.0
C1505W01,C1505W013,-81.45,26.0
C1505W01,C1505W014,-81.45,26.0
C1505W01,C1505W015,-81.45,26.0
C1506C01,C1506C011,-80.6,26.95
C1506C01,C1506C012,-80.6,26.95
C1506C01,C1506C013,-80.6,26.95
C1506C01,C1506C014,-80.6,26.95
C1506C01,C1506C015,-80.6,26.95
C1506C02,C1506C021,-80.45,26.79
C1506C02,C1506C022,-80.45,26.79
C1506C02,C1506C023,-80.45,26.79
C1506C02,C1506C024,-80.45,26.79
C1506C02,C1506C025,-80.45,26.79
C1506C03,C1506C031,-80.62,26.88
C1506C03,C1506C032,-80.62,26.88
C1506C03,C1506C033,-80.62,26.88
C1506C03,C1506C034,-80.62,26.88
C1506C03,C1506C035,-80.62,26.88
C1506C04,C1506C041,-81.12,26.81
C1506C04,C1506C042,-81.12,26.81
C1506C04,C1506C043,-81.12,26.81
C1506C04,C1506C044,-81.12,26.81
C1506C04,C1506C045,-81.12,26.81
C1506C05,C1506C051,-80.58,26.48
C1506C05,C1506C052,-80.58,26.48
C1506C05,C1506C053,-80.58,26.48
C1506C05,C1506C054,-80.58,26.48
C1506C05,C1506C055,-80.58,26.48
C1506C06,C1506C061,-80.68,26.81
C1506C06,C1506C062,-80.68,26.81
C1506C06,C1506C063,-80.68,26.81
C1506C06,C1506C064,-80.68,26.81
C1506C06,C1506C065,-80.68,26.81
C1506C07,C1506C071,-80.65,26.82
C1506C07,C1506C072,-80.65,26.82
C1506C07,C1506C073,-80.65,26.82
C1506C07,C1506C074,-80.65,26.82
C1506C07,C1506C075,-80.65,26.82
C1506P01,C1506P011,-81.19,28.4
C1506P01,C1506P012,-81.19,28.4
C1506P01,C1506P013,-81.19,28.4
C1506P01,C1506P014,-81.19,28.4
C1506P01,C1506P015,-81.19,28.4
C1506P03,C1506P031,-80.94,26.49
C1506P03,C1506P032,-80.94,26.49
C1506P03,C1506P033,-80.94,26.49
C1506P03,C1506P034,-80.94,26.49
C1506P03,C1506P035,-80.94,26.49
C1506R01,C1506R011,-82.28,28.91
C1506R01,C1506R012,-82.28,28.91
C1506R01,C1506R013,-82.28,28.91
C1506R01,C1506R014,-82.28,28.91
C1506R01,C1506R015,-82.28,28.91
C1506W01,C1506W011,-81.68,28.61
C1506W01,C1506W012,-81.68,28.61
C1506W01,C1506W013,-81.68,28.61
C1506W01,C1506W014,-81.68,28.61
C1506W02,C1506W021,-81.9,28.79
C1506W02,C1506W022,-81.9,28.79
C1506W02,C1506W023,-81.9,28.79
C1506W02,C1506W024,-81.9,28.79
C1506W04,C1506W041,-81.67,29.61
C1506W04,C1506W042,-81.67,29.61
C1506W04,C1506W043,-81.67,29.61
C1506W04,C1506W044,-81.67,29.61
C1506W04,C1506W045,-81.67,29.61
C1506W05,C1506W051,-80.36,25.84
C1506W05,C1506W052,-80.36,25.84
C1506W05,C1506W053,-80.36,25.84
C1506W05,C1506W054,-80.36,25.84
C1506W05,C1506W055,-80.36,25.84
C1506W06,C1506W061,-82.05,29.52
C1506W06,C1506W062,-82.05,29.52
C1506W06,C1506W063,-82.05,29.52
C1506W06,C1506W064,-82.05,29.52
C1506W06,C1506W065,-82.05,29.52
C1506W09,C1506W091,-80.69,27.7
C1506W09,C1506W092,-80.69,27.7
C1506W09,C1506W093,-80.69,27.7
C1506W09,C1506W094,-80.69,27.7
C1506W09,C1506W095,-80.69,27.7
C1507F20,C1507F201,-82.88,29.71
C1507F20,C1507F204,-82.88,29.71
C1507F20,C1507F205,-82.88,29.71
C1507R01,C1507R011,-84.04,30.4
C1507R01,C1507R012,-84.04,30.4
C1507R01,C1507R013,-84.04,30.4
C1507R01,C1507R014,-84.04,30.4
C1507R01,C1507R015,-84.04,30.4
C1508F08,C1508F081,-82.62,30.25
C1508F08,C1508F082,-82.62,30.25
C1508F08,C1508F083,-82.62,30.25
C1508F08,C1508F084,-82.62,30.25
C1508F08,C1508F085,-82.62,30.25
C1508P01,C1508P011,-80.59,27.11
C1508P01,C1508P012,-80.59,27.11
C1508P01,C1508P013,-80.59,27.11
C1508P01,C1508P014,-80.59,27.11
C1508P01,C1508P015,-80.59,27.11
C1508P02,C1508P021,-81.27,26.78
C1508P02,C1508P022,-81.27,26.78
C1508P02,C1508P023,-81.27,26.78
C1508P02,C1508P024,-81.27,26.78
C1508P02,C1508P025,-81.27,26.78
C1508P03,C1508P031,-82.73,30.29
C1508P03,C1508P032,-82.73,30.29
C1508P03,C1508P033,-82.73,30.29
C1508P03,C1508P034,-82.73,30.29
C1508P03,C1508P035,-82.73,30.29
C1508R01,C1508R011,-81.7,26.93
C1508R01,C1508R012,-81.7,26.93
C1508R01,C1508R013,-81.7,26.93
C1508R01,C1508R014,-81.7,26.93
C1508R01,C1508R015,-81.7,26.93
C1508R02,C1508R022,-82.3,27.04
C1508R02,C1508R023,-82.3,27.04
C1508R02,C1508R025,-82.3,27.04
C1508R03,C1508R031,-81.27,28.02
C1508R03,C1508R032,-81.27,28.02
C1508R03,C1508R033,-81.27,28.02
C1508R03,C1508R034,-81.27,28.02
C1508R03,C1508R035,-81.27,28.02
C1508R04,C1508R041,-82.44,27.22
C1508R04,C1508R042,-82.44,27.22
C1508R04,C1508R043,-82.44,27.22
C1508R04,C1508R044,-82.44,27.22
C1508R05,C1508R051,-81.11,27.59
C1508R05,C1508R052,-81.11,27.59
C1508R05,C1508R053,-81.11,27.59
C1508R05,C1508R054,-81.11,27.59
C1508R05,C1508R055,-81.11,27.59
C1508W03,C1508W031,-80.27,27.0
C1508W03,C1508W032,-80.27,27.0
C1508W03,C1508W033,-80.27,27.0
C1508W03,C1508W034,-80.27,27.0
C1508W03,C1508W035,-80.27,27.0
C1508W04,C1508W041,-81.55,26.04
C1508W04,C1508W042,-81.55,26.04
C1508W04,C1508W043,-81.55,26.04
C1508W04,C1508W044,-81.55,26.04
C1508W04,C1508W045,-81.55,26.04
C1508W05,C1508W051,-81.78,26.94
C1508W05,C1508W052,-81.78,26.94
C1508W05,C1508W053,-81.78,26.94
C1508W05,C1508W055,-81.78,26.94
C1508W06,C1508W061,-80.33,27.1
C1508W06,C1508W062,-80.33,27.1
C1508W06,C1508W063,-80.33,27.1
C1508W06,C1508W064,-80.33,27.1
C1508W06,C1508W065,-80.33,27.1
C1508W07,C1508W071,-81.61,26.07
C1508W07,C1508W072,-81.61,26.07
C1508W07,C1508W073,-81.61,26.07
C1508W07,C1508W074,-81.61,26.07
C1508W07,C1508W075,-81.61,26.07
C1508W08,C1508W081,-81.98,26.75
C1508W08,C1508W082,-81.98,26.75
C1508W08,C1508W083,-81.98,26.75
C1508W08,C1508W084,-81.98,26.75
C1508W08,C1508W085,-81.98,26.75
C1510P04,C1510P041,-82.0,28.6
C1510P04,C1510P042,-82.0,28.6
C1510P04,C1510P043,-82.0,28.6
C1510P04,C1510P044,-82.0,28.6
C1510P04,C1510P045,-82.0,28.6
C1510R01,C1510R011,-80.54,26.98
C1510R01,C1510R012,-80.54,26.98
C1510R01,C1510R013,-80.54,26.98
C1510R01,C1510R014,-80.54,26.98
C1510R01,C1510R015,-80.54,26.98
C1510R02,C1510R021,-80.52,27.22
C1510R02,C1510R022,-80.52,27.22
C1510R02,C1510R023,-80.52,27.22
C1510R02,C1510R024,-80.52,27.22
C1510R02,C1510R025,-80.52,27.22
C1510R03,C1510R031,-81.01,27.15
C1510R03,C1510R032,-81.01,27.15
C1510R03,C1510R033,-81.01,27.15
C1510R03,C1510R034,-81.01,27.15
C1510R03,C1510R035,-81.01,27.15
C1510R04,C1510R041,-80.32,26.97
C1510R04,C1510R042,-80.32,26.97
C1510R04,C1510R043,-80.32,26.97
C1510R04,C1510R044,-80.32,26.97
C1510R04,C1510R045,-80.32,26.97
C1510W05,C1510W051,-81.29,29.23
C1510W05,C1510W052,-81.29,29.23
C1510W05,C1510W053,-81.29,29.23
C1510W05,C1510W055,-81.29,29.23
C1511C01,C1511C011,-81.06,27.42
C1511C01,C1511C012,-81.06,27.42
C1511C01,C1511C013,-81.06,27.42
C1511C01,C1511C014,-81.06,27.42
C1511C01,C1511C015,-81.06,27.42
C1511C02,C1511C021,-82.18,27.28
C1511C02,C1511C022,-82.18,27.28
C1511C02,C1511C023,-82.18,27.28
C1511C02,C1511C024,-82.18,27.28
C1511C02,C1511C025,-82.18,27.28
C1511C04,C1511C041,-80.92,27.47
C1511C04,C1511C042,-80.92,27.47
C1511C04,C1511C043,-80.92,27.47
C1511C04,C1511C044,-80.92,27.47
C1511C04,C1511C045,-80.92,27.47
C1511F01,C1511F011,-80.83,27.68
C1511F01,C1511F012,-80.83,27.68
C1511F01,C1511F013,-80.83,27.68
C1511F01,C1511F014,-80.83,27.68
C1511F01,C1511F015,-80.83,27.68
C1511F03,C1511F031,-82.04,28.37
C1511F03,C1511F032,-82.04,28.37
C1511F03,C1511F033,-82.04,28.37
C1511F03,C1511F034,-82.04,28.37
C1511F03,C1511F035,-82.04,28.37
C1511F04,C1511F041,-82.58,28.59
C1511F04,C1511F042,-82.58,28.59
C1511F04,C1511F043,-82.58,28.59
C1511F04,C1511F044,-82.58,28.59
C1511F04,C1511F045,-82.58,28.59
C1511F07,C1511F071,-81.49,29.27
C1511F07,C1511F072,-81.49,29.27
C1511F07,C1511F073,-81.49,29.27
C1511F07,C1511F074,-81.49,29.27
C1511F07,C1511F075,-81.49,29.27
C1511F09,C1511F092,-82.4,28.54
C1511F09,C1511F093,-82.4,28.54
C1511F09,C1511F094,-82.4,28.54
C1511F09,C1511F095,-82.4,28.54
C1511P01,C1511P011,-81.65,27.21
C1511P01,C1511P012,-81.65,27.21
C1511P01,C1511P013,-81.65,27.21
C1511P01,C1511P014,-81.65,27.21
C1511P01,C1511P015,-81.65,27.21
C1511P02,C1511P021,-82.09,27.51
C1511P02,C1511P022,-82.09,27.51
C1511P02,C1511P023,-82.09,27.51
C1511P02,C1511P024,-82.09,27.51
C1511P02,C1511P025,-82.09,27.51
C1511P03,C1511P031,-81.1,27.14
C1511P03,C1511P032,-81.1,27.14
C1511P03,C1511P033,-81.1,27.14
C1511P03,C1511P034,-81.1,27.14
C1511P03,C1511P035,-81.1,27.14
C1511P04,C1511P041,-81.25,27.18
C1511P04,C1511P042,-81.25,27.18
C1511P04,C1511P043,-81.25,27.18
C1511P04,C1511P044,-81.25,27.18
C1511P04,C1511P045,-81.25,27.18
C1511P05,C1511P051,-81.91,27.09
C1511P05,C1511P052,-81.91,27.09
C1511P05,C1511P053,-81.91,27.09
C1511P05,C1511P054,-81.91,27.09
C1511P05,C1511P055,-81.91,27.09
C1511P09,C1511P091,-80.52,27.77
C1511P09,C1511P092,-80.52,27.77
C1511P09,C1511P093,-80.52,27.77
C1511P09,C1511P094,-80.52,27.77
C1511P09,C1511P095,-80.52,27.77
C1511R01,C1511R011,-80.85,27.9
C1511R01,C1511R012,-80.85,27.9
C1511R01,C1511R013,-80.85,27.9
C1511R01,C1511R014,-80.85,27.9
C1511R01,C1511R015,-80.85,27.9
C1511R03,C1511R031,-81.02,27.57
C1511R03,C1511R032,-81.02,27.57
C1511R03,C1511R033,-81.02,27.57
C1511R03,C1511R034,-81.02,27.57
C1511R03,C1511R035,-81.02,27.57
C1511R04,C1511R041,-80.64,27.43
C1511R04,C1511R042,-80.64,27.43
C1511R04,C1511R043,-80.64,27.43
C1511R04,C1511R045,-80.64,27.43
C1511R05,C1511R051,-80.64,27.09
C1511R05,C1511R052,-80.64,27.09
C1511R05,C1511R053,-80.64,27.09
C1511R05,C1511R054,-80.64,27.09
C1511R05,C1511R055,-80.64,27.09
C1511R07,C1511R072,-80.56,27.83
C1511R07,C1511R074,-80.56,27.83
C1511R07,C1511R075,-80.56,27.83
C1511W01,C1511W011,-82.11,27.54
C1511W01,C1511W012,-82.11,27.54
C1511W01,C1511W013,-82.11,27.54
C1511W01,C1511W014,-82.11,27.54
C1511W01,C1511W015,-82.11,27.54
C1511W05,C1511W051,-80.49,27.59
C1511W05,C1511W052,-80.49,27.59
C1511W05,C1511W053,-80.49,27.59
C1511W05,C1511W054,-80.49,27.59
C1511W05,C1511W055,-80.49,27.59
C1511W06,C1511W061,-81.04,27.91
C1511W06,C1511W062,-81.04,27.91
C1511W06,C1511W063,-81.04,27.91
C1511W06,C1511W064,-81.04,27.91
C1511W06,C1511W065,-81.04,27.91
C1512C02,C1512C021,-80.32,26.97
C1512C02,C1512C022,-80.32,26.97
C1512C02,C1512C023,-80.32,26.97
C1512C02,C1512C024,-80.32,26.97
C1512C02,C1512C025,-80.32,26.97
C1512C04,C1512C041,-80.48,27.12
C1512C04,C1512C042,-80.48,27.12
C1512C04,C1512C043,-80.48,27.12
C1512C04,C1512C044,-80.48,27.12
C1512C04,C1512C045,-80.48,27.12
C1512C05,C1512C051,-80.98,26.68
C1512C05,C1512C052,-80.98,26.68
C1512C05,C1512C053,-80.98,26.68
C1512C05,C1512C054,-80.98,26.68
C1512C05,C1512C055,-80.98,26.68
C1512C06,C1512C061,-81.21,27.25
C1512C06,C1512C062,-81.21,27.25
C1512C06,C1512C063,-81.21,27.25
C1512C06,C1512C064,-81.21,27.25
C1512C06,C1512C065,-81.21,27.25
C1512C07,C1512C071,-80.67,27.7
C1512C07,C1512C072,-80.67,27.7
